Customer ID,City,Category,Purchase Date,Quantity,Unit Price,Total Amount,Month
4304,Khobar,Home,2025-03-01,2,432.31,864.62,2025-03
4986,Makkah,Sports,2025-03-02,9,495.97,4463.73,2025-03
1075,Jeddah,Clothing,2025-03-03,3,161.14,483.42,2025-03
1264,Jeddah,Home,2025-03-04,4,360.92,1443.68,2025-03
3502,Dammam,Electronics,2025-03-05,1,75.39,75.39,2025-03
2819,Khobar,Home,2025-03-06,1,215.27,215.27,2025-03
1717,Riyadh,Clothing,2025-03-07,1,427.03,427.03,2025-03
3782,Khobar,Home,2025-03-08,9,196.48,1768.32,2025-03
4455,Khobar,Sports,2025-03-09,8,303.73,2429.84,2025-03
4635,Riyadh,Sports,2025-03-10,5,261.81,1309.05,2025-03
1850,Dammam,Clothing,2025-03-11,5,330.06,1650.3,2025-03
4577,Khobar,Groceries,2025-03-12,9,486.99,4382.91,2025-03
2390,Jeddah,Sports,2025-03-13,3,46.75,140.25,2025-03
1143,Riyadh,Electronics,2025-03-14,3,295.5,886.5,2025-03
1884,Makkah,Clothing,2025-03-15,7,434.25,3039.75,2025-03
4140,Dammam,Home,2025-03-16,9,251.06,2259.54,2025-03
4170,Riyadh,Home,2025-03-17,6,57.69,346.14,2025-03
1395,Makkah,Electronics,2025-03-18,2,289.06,578.12,2025-03
4096,Makkah,Sports,2025-03-19,1,179.4,179.4,2025-03
3995,Khobar,Clothing,2025-03-20,2,94.37,188.74,2025-03
3938,Khobar,Electronics,2025-03-21,1,427.54,427.54,2025-03
2492,Khobar,Sports,2025-03-22,9,270.37,2433.33,2025-03
4555,Riyadh,Clothing,2025-03-23,8,467.97,3743.76,2025-03
4636,Riyadh,Home,2025-03-24,7,406.89,2848.23,2025-03
4222,Dammam,Clothing,2025-03-25,3,352.63,1057.89,2025-03
2167,Khobar,Groceries,2025-03-26,8,22.41,179.28,2025-03
3616,Makkah,Clothing,2025-03-27,2,225.36,450.72,2025-03
2062,Jeddah,Groceries,2025-03-28,2,114.79,229.58,2025-03
3156,Dammam,Clothing,2025-03-29,3,457.18,1371.54,2025-03
4764,Riyadh,Groceries,2025-03-30,7,103.8,726.6,2025-03
2065,Dammam,Home,2025-03-31,1,157.31,157.31,2025-03
2209,Dammam,Sports,2025-04-01,8,268.08,2144.64,2025-04
3982,Dammam,Groceries,2025-04-02,7,146.41,1024.87,2025-04
3445,Dammam,Groceries,2025-04-03,4,120.74,482.96,2025-04
4294,Jeddah,Home,2025-04-04,5,307.57,1537.85,2025-04
1633,Khobar,Groceries,2025-04-05,1,62.69,62.69,2025-04
2156,Makkah,Electronics,2025-04-06,4,47.92,191.68,2025-04
4234,Dammam,Home,2025-04-07,1,198.68,198.68,2025-04
2238,Dammam,Electronics,2025-04-08,1,365.92,365.92,2025-04
1732,Dammam,Home,2025-04-09,1,286.31,286.31,2025-04
1234,Khobar,Groceries,2025-04-10,7,222.98,1560.86,2025-04
4914,Riyadh,Electronics,2025-04-11,7,291.56,2040.92,2025-04
3705,Riyadh,Groceries,2025-04-12,4,195.42,781.68,2025-04
1750,Jeddah,Home,2025-04-13,2,469.35,938.7,2025-04
3635,Riyadh,Groceries,2025-04-14,3,46.35,139.05,2025-04
4080,Dammam,Electronics,2025-04-15,8,343.23,2745.84,2025-04
4145,Dammam,Electronics,2025-04-16,8,447.82,3582.56,2025-04
1953,Dammam,Groceries,2025-04-17,6,405.86,2435.16,2025-04
3539,Jeddah,Clothing,2025-04-18,9,108.34,975.06,2025-04
3960,Dammam,Home,2025-04-19,9,162.04,1458.36,2025-04
4324,Riyadh,Home,2025-04-20,4,364.18,1456.72,2025-04
4301,Khobar,Groceries,2025-04-21,1,60.45,60.45,2025-04
2542,Khobar,Clothing,2025-04-22,1,409.69,409.69,2025-04
2197,Makkah,Electronics,2025-04-23,5,365.08,1825.4,2025-04
2676,Riyadh,Sports,2025-04-24,2,370.21,740.42,2025-04
2191,Dammam,Sports,2025-04-25,6,68.12,408.72,2025-04
3217,Khobar,Groceries,2025-04-26,7,364.53,2551.71,2025-04
2416,Riyadh,Clothing,2025-04-27,1,346.31,346.31,2025-04
3993,Khobar,Clothing,2025-04-28,6,418.84,2513.04,2025-04
3842,Dammam,Home,2025-04-29,8,39.97,319.76,2025-04
3681,Khobar,Electronics,2025-04-30,5,31.09,155.45,2025-04
2217,Makkah,Clothing,2025-05-01,7,199.04,1393.28,2025-05
2540,Makkah,Sports,2025-05-02,6,91.42,548.52,2025-05
3076,Khobar,Electronics,2025-05-03,4,288.02,1152.08,2025-05
4236,Riyadh,Electronics,2025-05-04,7,460.33,3222.31,2025-05
2445,Riyadh,Groceries,2025-05-05,9,207.91,1871.19,2025-05
3386,Riyadh,Clothing,2025-05-06,7,425.58,2979.06,2025-05
4719,Khobar,Groceries,2025-05-07,5,20.12,100.6,2025-05
2519,Riyadh,Clothing,2025-05-08,7,100.89,706.23,2025-05
2388,Dammam,Home,2025-05-09,3,34.6,103.8,2025-05
2856,Makkah,Groceries,2025-05-10,2,177.51,355.02,2025-05
2365,Dammam,Groceries,2025-05-11,5,455.93,2279.65,2025-05
1499,Riyadh,Sports,2025-05-12,4,66.54,266.16,2025-05
2680,Dammam,Groceries,2025-05-13,5,311.08,1555.4,2025-05
1510,Riyadh,Clothing,2025-05-14,8,236.72,1893.76,2025-05
4398,Khobar,Sports,2025-05-15,4,470.46,1881.84,2025-05
1216,Dammam,Groceries,2025-05-16,9,78.81,709.29,2025-05
2324,Khobar,Groceries,2025-05-17,7,121.77,852.39,2025-05
2155,Khobar,Home,2025-05-18,7,34.18,239.26,2025-05
2827,Jeddah,Groceries,2025-05-19,8,228.29,1826.32,2025-05
4141,Riyadh,Electronics,2025-05-20,6,153.36,920.16,2025-05
4323,Makkah,Sports,2025-05-21,8,437.55,3500.4,2025-05
4486,Riyadh,Electronics,2025-05-22,3,310.37,931.11,2025-05
2810,Makkah,Sports,2025-05-23,1,314.76,314.76,2025-05
3492,Riyadh,Home,2025-05-24,6,275.32,1651.92,2025-05
3923,Khobar,Groceries,2025-05-25,1,64.09,64.09,2025-05
2205,Dammam,Groceries,2025-05-26,9,233.61,2102.49,2025-05
3214,Dammam,Groceries,2025-05-27,2,499.76,999.52,2025-05
1090,Jeddah,Sports,2025-05-28,2,420.91,841.82,2025-05
1713,Makkah,Groceries,2025-05-29,7,448.86,3142.02,2025-05
2881,Makkah,Electronics,2025-05-30,2,415.15,830.3,2025-05
4602,Makkah,Groceries,2025-05-31,8,69.46,555.68,2025-05
1038,Khobar,Home,2025-06-01,6,129.18,775.08,2025-06
4197,Makkah,Electronics,2025-06-02,7,21.5,150.5,2025-06
4522,Dammam,Groceries,2025-06-03,7,165.68,1159.76,2025-06
1172,Khobar,Groceries,2025-06-04,6,72.13,432.78,2025-06
1652,Riyadh,Clothing,2025-06-05,9,246.94,2222.46,2025-06
1753,Makkah,Sports,2025-06-06,9,345.02,3105.18,2025-06
2243,Makkah,Electronics,2025-06-07,7,439.76,3078.32,2025-06
4709,Riyadh,Clothing,2025-06-08,9,379.62,3416.58,2025-06
2081,Makkah,Home,2025-06-09,3,470.52,1411.56,2025-06
2683,Riyadh,Sports,2025-06-10,3,45.87,137.61,2025-06
3523,Khobar,Electronics,2025-06-11,1,25.85,25.85,2025-06
1455,Dammam,Groceries,2025-06-12,5,337.44,1687.2,2025-06
1828,Riyadh,Electronics,2025-06-13,4,158.89,635.56,2025-06
1894,Jeddah,Groceries,2025-06-14,2,141.68,283.36,2025-06
2384,Riyadh,Sports,2025-06-15,9,178.83,1609.47,2025-06
2958,Makkah,Groceries,2025-06-16,3,149.5,448.5,2025-06
4072,Khobar,Home,2025-06-17,8,265.49,2123.92,2025-06
3434,Khobar,Groceries,2025-06-18,6,231.27,1387.62,2025-06
2996,Riyadh,Home,2025-06-19,5,265.97,1329.85,2025-06
3395,Dammam,Sports,2025-06-20,1,342.9,342.9,2025-06
1189,Jeddah,Sports,2025-06-21,4,205.82,823.28,2025-06
1504,Khobar,Electronics,2025-06-22,3,140.63,421.89,2025-06
2214,Makkah,Home,2025-06-23,1,99.78,99.78,2025-06
2531,Makkah,Home,2025-06-24,5,187.75,938.75,2025-06
4440,Dammam,Clothing,2025-06-25,6,376.07,2256.42,2025-06
4480,Khobar,Clothing,2025-06-26,2,383.22,766.44,2025-06
1823,Riyadh,Clothing,2025-06-27,3,340.11,1020.33,2025-06
1928,Makkah,Groceries,2025-06-28,6,132.33,793.98,2025-06
1933,Dammam,Clothing,2025-06-29,4,302.28,1209.12,2025-06
2140,Khobar,Home,2025-06-30,9,293.93,2645.37,2025-06
1133,Khobar,Groceries,2025-07-01,5,252.45,1262.25,2025-07
3105,Khobar,Sports,2025-07-02,4,283.99,1135.96,2025-07
4627,Khobar,Electronics,2025-07-03,2,256.06,512.12,2025-07
1684,Khobar,Clothing,2025-07-04,6,291.42,1748.52,2025-07
3719,Makkah,Sports,2025-07-05,2,363.44,726.88,2025-07
3220,Dammam,Home,2025-07-06,7,72.62,508.34,2025-07
2852,Khobar,Electronics,2025-07-07,3,379.82,1139.46,2025-07
1814,Jeddah,Sports,2025-07-08,9,85.23,767.07,2025-07
2172,Jeddah,Electronics,2025-07-09,5,51.98,259.9,2025-07
1079,Dammam,Clothing,2025-07-10,8,488.52,3908.16,2025-07
3933,Riyadh,Home,2025-07-11,6,479.36,2876.16,2025-07
4284,Riyadh,Electronics,2025-07-12,8,49.01,392.08,2025-07
1202,Riyadh,Sports,2025-07-13,3,232.76,698.28,2025-07
3811,Jeddah,Clothing,2025-07-14,3,109.4,328.2,2025-07
2252,Riyadh,Clothing,2025-07-15,5,252.97,1264.85,2025-07
2699,Makkah,Sports,2025-07-16,3,418.49,1255.47,2025-07
2250,Khobar,Sports,2025-07-17,8,476.29,3810.32,2025-07
2682,Jeddah,Electronics,2025-07-18,8,324.44,2595.52,2025-07
2555,Dammam,Groceries,2025-07-19,2,189.87,379.74,2025-07
4512,Dammam,Clothing,2025-07-20,4,309.6,1238.4,2025-07
4473,Khobar,Electronics,2025-07-21,1,169.76,169.76,2025-07
3094,Jeddah,Sports,2025-07-22,4,456.72,1826.88,2025-07
2256,Riyadh,Electronics,2025-07-23,4,437.79,1751.16,2025-07
4376,Riyadh,Sports,2025-07-24,9,287.95,2591.55,2025-07
2549,Makkah,Home,2025-07-25,3,175.9,527.7,2025-07
2166,Makkah,Sports,2025-07-26,2,160.83,321.66,2025-07
4486,Riyadh,Sports,2025-07-27,9,36.04,324.36,2025-07
4584,Dammam,Sports,2025-07-28,9,411.59,3704.31,2025-07
2396,Dammam,Groceries,2025-07-29,1,236.18,236.18,2025-07
4637,Makkah,Sports,2025-07-30,6,176.06,1056.36,2025-07
4957,Khobar,Clothing,2025-07-31,8,246.13,1969.04,2025-07
4330,Riyadh,Clothing,2025-08-01,3,412.99,1238.97,2025-08
3703,Makkah,Electronics,2025-08-02,9,79.81,718.29,2025-08
1470,Makkah,Groceries,2025-08-03,2,431.67,863.34,2025-08
4018,Riyadh,Electronics,2025-08-04,6,450.8,2704.8,2025-08
2035,Riyadh,Clothing,2025-08-05,1,474.42,474.42,2025-08
2353,Dammam,Clothing,2025-08-06,7,210.79,1475.53,2025-08
3783,Khobar,Home,2025-08-07,3,124.23,372.69,2025-08
3831,Khobar,Sports,2025-08-08,7,199.35,1395.45,2025-08
1967,Riyadh,Clothing,2025-08-09,4,179.8,719.2,2025-08
1357,Jeddah,Electronics,2025-08-10,9,104.55,940.95,2025-08
4019,Makkah,Electronics,2025-08-11,5,311.49,1557.45,2025-08
4479,Makkah,Sports,2025-08-12,3,248.78,746.34,2025-08
1667,Riyadh,Sports,2025-08-13,8,435.54,3484.32,2025-08
1372,Jeddah,Home,2025-08-14,6,35.41,212.46,2025-08
2031,Dammam,Groceries,2025-08-15,2,329.06,658.12,2025-08
2145,Riyadh,Electronics,2025-08-16,3,386.22,1158.66,2025-08
2371,Riyadh,Sports,2025-08-17,8,384.55,3076.4,2025-08
3723,Makkah,Electronics,2025-08-18,7,445.32,3117.24,2025-08
1089,Riyadh,Sports,2025-08-19,6,369.94,2219.64,2025-08
4719,Riyadh,Clothing,2025-08-20,1,465.35,465.35,2025-08
3745,Riyadh,Electronics,2025-08-21,9,179.68,1617.12,2025-08
4387,Makkah,Clothing,2025-08-22,3,261.54,784.62,2025-08
4249,Dammam,Electronics,2025-08-23,5,26.76,133.8,2025-08
1539,Dammam,Groceries,2025-08-24,7,23.34,163.38,2025-08
3779,Riyadh,Home,2025-08-25,7,135.26,946.82,2025-08
1868,Makkah,Clothing,2025-08-26,3,68.39,205.17,2025-08
1040,Dammam,Sports,2025-08-27,4,144.9,579.6,2025-08
1739,Dammam,Groceries,2025-08-28,7,104.98,734.86,2025-08
4775,Dammam,Electronics,2025-08-29,8,33.69,269.52,2025-08
2946,Makkah,Clothing,2025-08-30,2,456.47,912.94,2025-08
3549,Makkah,Electronics,2025-08-31,9,23.95,215.55,2025-08
4006,Riyadh,Electronics,2025-09-01,7,373.32,2613.24,2025-09
4216,Khobar,Electronics,2025-09-02,8,93.03,744.24,2025-09
2224,Dammam,Home,2025-09-03,6,457.87,2747.22,2025-09
1928,Khobar,Home,2025-09-04,6,448.54,2691.24,2025-09
3036,Makkah,Sports,2025-09-05,9,333.87,3004.83,2025-09
4795,Makkah,Clothing,2025-09-06,4,342.67,1370.68,2025-09
3508,Makkah,Groceries,2025-09-07,5,22.56,112.8,2025-09
3779,Khobar,Groceries,2025-09-08,9,492.74,4434.66,2025-09
3799,Makkah,Groceries,2025-09-09,1,441.36,441.36,2025-09
1924,Riyadh,Electronics,2025-09-10,4,449.65,1798.6,2025-09
3956,Makkah,Home,2025-09-11,7,336.44,2355.08,2025-09
2581,Jeddah,Clothing,2025-09-12,9,185.5,1669.5,2025-09
4618,Khobar,Electronics,2025-09-13,6,448.95,2693.7,2025-09
4324,Jeddah,Home,2025-09-14,8,159.93,1279.44,2025-09
1389,Makkah,Home,2025-09-15,9,290.1,2610.9,2025-09
2617,Riyadh,Clothing,2025-09-16,4,67.87,271.48,2025-09
3930,Dammam,Clothing,2025-09-17,1,462.54,462.54,2025-09
1255,Makkah,Clothing,2025-09-18,8,87.57,700.56,2025-09
1708,Riyadh,Electronics,2025-09-19,2,127.95,255.9,2025-09
2838,Khobar,Sports,2025-09-20,1,287.9,287.9,2025-09
2944,Jeddah,Clothing,2025-09-21,7,386.76,2707.32,2025-09
3497,Jeddah,Sports,2025-09-22,9,317.29,2855.61,2025-09
1009,Jeddah,Electronics,2025-09-23,9,131.42,1182.78,2025-09
3871,Khobar,Sports,2025-09-24,3,20.45,61.35,2025-09
1797,Riyadh,Groceries,2025-09-25,6,383.43,2300.58,2025-09
4313,Khobar,Sports,2025-09-26,7,492.9,3450.3,2025-09
4322,Jeddah,Clothing,2025-09-27,9,408.76,3678.84,2025-09
1876,Makkah,Electronics,2025-09-28,2,240.9,481.8,2025-09
2028,Dammam,Clothing,2025-09-29,8,453.81,3630.48,2025-09
4190,Khobar,Groceries,2025-09-30,7,216.73,1517.11,2025-09
2015,Khobar,Clothing,2025-10-01,4,271.97,1087.88,2025-10
2824,Riyadh,Clothing,2025-10-02,2,249.02,498.04,2025-10
1373,Riyadh,Clothing,2025-10-03,8,234.86,1878.88,2025-10
4136,Khobar,Home,2025-10-04,5,392.09,1960.45,2025-10
3193,Jeddah,Groceries,2025-10-05,6,272.85,1637.1,2025-10
1223,Dammam,Clothing,2025-10-06,7,172.02,1204.14,2025-10
2262,Riyadh,Clothing,2025-10-07,1,143.92,143.92,2025-10
3224,Jeddah,Clothing,2025-10-08,8,38.12,304.96,2025-10
2802,Makkah,Electronics,2025-10-09,4,299.93,1199.72,2025-10
1852,Riyadh,Home,2025-10-10,9,130.38,1173.42,2025-10
4353,Jeddah,Electronics,2025-10-11,1,91.1,91.1,2025-10
1062,Jeddah,Home,2025-10-12,2,333.84,667.68,2025-10
2240,Dammam,Clothing,2025-10-13,6,346.98,2081.88,2025-10
4925,Dammam,Groceries,2025-10-14,1,381.03,381.03,2025-10
3874,Makkah,Sports,2025-10-15,4,261.72,1046.88,2025-10
3842,Jeddah,Sports,2025-10-16,8,449.15,3593.2,2025-10
1688,Jeddah,Clothing,2025-10-17,5,469.44,2347.2,2025-10
2484,Dammam,Electronics,2025-10-18,9,407.54,3667.86,2025-10
2633,Riyadh,Groceries,2025-10-19,6,325.08,1950.48,2025-10
3152,Riyadh,Home,2025-10-20,1,165.79,165.79,2025-10
4170,Khobar,Clothing,2025-10-21,6,491.81,2950.86,2025-10
1510,Dammam,Groceries,2025-10-22,6,151.59,909.54,2025-10
1384,Khobar,Groceries,2025-10-23,6,117.28,703.68,2025-10
1404,Dammam,Home,2025-10-24,8,232.23,1857.84,2025-10
3870,Makkah,Groceries,2025-10-25,6,47.28,283.68,2025-10
1517,Jeddah,Electronics,2025-10-26,5,489.68,2448.4,2025-10
1475,Makkah,Electronics,2025-10-27,2,302.45,604.9,2025-10
3000,Dammam,Electronics,2025-10-28,4,287.34,1149.36,2025-10
3756,Jeddah,Groceries,2025-10-29,5,334.78,1673.9,2025-10
4934,Riyadh,Electronics,2025-10-30,4,258.57,1034.28,2025-10
2668,Riyadh,Home,2025-10-31,2,35.39,70.78,2025-10
2893,Khobar,Groceries,2025-11-01,7,313.91,2197.37,2025-11
3818,Dammam,Sports,2025-11-02,2,363.76,727.52,2025-11
2460,Dammam,Groceries,2025-11-03,1,220.04,220.04,2025-11
4094,Riyadh,Home,2025-11-04,5,383.5,1917.5,2025-11
4044,Makkah,Sports,2025-11-05,1,128.96,128.96,2025-11
4636,Jeddah,Groceries,2025-11-06,1,126.21,126.21,2025-11
3724,Makkah,Electronics,2025-11-07,1,97.48,97.48,2025-11
1713,Makkah,Clothing,2025-11-08,6,198.56,1191.36,2025-11
4529,Riyadh,Clothing,2025-11-09,9,426.57,3839.13,2025-11
1082,Riyadh,Electronics,2025-11-10,1,417.4,417.4,2025-11
2168,Riyadh,Clothing,2025-11-11,5,203.76,1018.8,2025-11
4156,Khobar,Clothing,2025-11-12,9,302.78,2725.02,2025-11
4149,Makkah,Electronics,2025-11-13,9,365.99,3293.91,2025-11
3504,Dammam,Electronics,2025-11-14,1,135.78,135.78,2025-11
2901,Jeddah,Groceries,2025-11-15,8,100.71,805.68,2025-11
3048,Khobar,Groceries,2025-11-16,1,486.61,486.61,2025-11
1050,Dammam,Electronics,2025-11-17,8,316.43,2531.44,2025-11
1684,Makkah,Home,2025-11-18,1,491.08,491.08,2025-11
1716,Riyadh,Clothing,2025-11-19,5,182.12,910.6,2025-11
4843,Makkah,Groceries,2025-11-20,8,357.46,2859.68,2025-11
2469,Jeddah,Clothing,2025-11-21,6,126.85,761.1,2025-11
1448,Khobar,Sports,2025-11-22,9,145.38,1308.42,2025-11
1880,Khobar,Electronics,2025-11-23,1,265.71,265.71,2025-11
1487,Jeddah,Home,2025-11-24,9,173.42,1560.78,2025-11
2823,Dammam,Sports,2025-11-25,1,100.46,100.46,2025-11
3081,Dammam,Sports,2025-11-26,3,146.18,438.54,2025-11
4419,Khobar,Sports,2025-11-27,1,37.16,37.16,2025-11
3142,Khobar,Electronics,2025-11-28,3,358.12,1074.36,2025-11
4143,Riyadh,Groceries,2025-11-29,2,256.22,512.44,2025-11
2574,Dammam,Electronics,2025-11-30,2,65.24,130.48,2025-11
3201,Jeddah,Groceries,2025-12-01,9,102.41,921.69,2025-12
1249,Dammam,Sports,2025-12-02,8,69.22,553.76,2025-12
1673,Riyadh,Sports,2025-12-03,1,314.04,314.04,2025-12
1437,Khobar,Home,2025-12-04,4,65.22,260.88,2025-12
3165,Khobar,Groceries,2025-12-05,1,382.06,382.06,2025-12
1770,Riyadh,Sports,2025-12-06,1,29.85,29.85,2025-12
4962,Jeddah,Clothing,2025-12-07,4,139.7,558.8,2025-12
4377,Khobar,Home,2025-12-08,2,447.52,895.04,2025-12
1267,Makkah,Electronics,2025-12-09,3,364.9,1094.7,2025-12
2984,Khobar,Home,2025-12-10,9,55.02,495.18,2025-12
2077,Makkah,Clothing,2025-12-11,2,414.14,828.28,2025-12
1235,Riyadh,Groceries,2025-12-12,4,256.66,1026.64,2025-12
1388,Riyadh,Electronics,2025-12-13,1,426.46,426.46,2025-12
4037,Khobar,Electronics,2025-12-14,2,308.36,616.72,2025-12
4805,Dammam,Groceries,2025-12-15,5,347.28,1736.4,2025-12
1762,Makkah,Home,2025-12-16,1,496.88,496.88,2025-12
2848,Jeddah,Sports,2025-12-17,7,131.52,920.64,2025-12
3448,Khobar,Home,2025-12-18,4,319.49,1277.96,2025-12
1623,Jeddah,Clothing,2025-12-19,6,240.95,1445.7,2025-12
3814,Khobar,Sports,2025-12-20,8,38.94,311.52,2025-12
4374,Dammam,Home,2025-12-21,6,26.95,161.7,2025-12
3966,Dammam,Groceries,2025-12-22,2,77.23,154.46,2025-12
4278,Dammam,Clothing,2025-12-23,1,331.56,331.56,2025-12
2252,Dammam,Clothing,2025-12-24,8,292.24,2337.92,2025-12
3900,Riyadh,Clothing,2025-12-25,8,285.65,2285.2,2025-12
4981,Riyadh,Sports,2025-12-26,9,35.29,317.61,2025-12
1577,Makkah,Electronics,2025-12-27,6,245.27,1471.62,2025-12
3122,Jeddah,Sports,2025-12-28,1,463.82,463.82,2025-12
1434,Khobar,Home,2025-12-29,9,210.84,1897.56,2025-12
3150,Khobar,Electronics,2025-12-30,3,319.96,959.88,2025-12
4493,Riyadh,Home,2025-12-31,6,394.31,2365.86,2025-12
4775,Khobar,Electronics,2026-01-01,9,396.28,3566.52,2026-01
1763,Riyadh,Sports,2026-01-02,3,269.25,807.75,2026-01
3785,Makkah,Clothing,2026-01-03,5,431.82,2159.1,2026-01
3853,Jeddah,Groceries,2026-01-04,5,207.86,1039.3,2026-01
2329,Makkah,Clothing,2026-01-05,7,446.57,3125.99,2026-01
3145,Dammam,Sports,2026-01-06,4,135.31,541.24,2026-01
4921,Dammam,Electronics,2026-01-07,4,154.5,618.0,2026-01
3845,Dammam,Clothing,2026-01-08,7,45.5,318.5,2026-01
2358,Makkah,Sports,2026-01-09,9,401.88,3616.92,2026-01
3906,Khobar,Home,2026-01-10,4,220.19,880.76,2026-01
3482,Jeddah,Groceries,2026-01-11,4,129.98,519.92,2026-01
1446,Dammam,Clothing,2026-01-12,6,131.26,787.56,2026-01
3017,Dammam,Electronics,2026-01-13,6,452.67,2716.02,2026-01
2331,Dammam,Home,2026-01-14,7,420.28,2941.96,2026-01
1248,Jeddah,Sports,2026-01-15,1,285.69,285.69,2026-01
1165,Dammam,Groceries,2026-01-16,3,315.73,947.19,2026-01
4552,Jeddah,Electronics,2026-01-17,9,247.68,2229.12,2026-01
4031,Dammam,Sports,2026-01-18,6,208.0,1248.0,2026-01
2358,Makkah,Sports,2026-01-19,6,459.43,2756.58,2026-01
2019,Makkah,Clothing,2026-01-20,5,80.29,401.45,2026-01
1541,Jeddah,Clothing,2026-01-21,3,220.85,662.55,2026-01
1758,Makkah,Electronics,2026-01-22,5,185.39,926.95,2026-01
4177,Jeddah,Sports,2026-01-23,1,259.11,259.11,2026-01
4634,Makkah,Clothing,2026-01-24,3,239.66,718.98,2026-01
3128,Makkah,Groceries,2026-01-25,4,269.07,1076.28,2026-01
3180,Jeddah,Groceries,2026-01-26,5,87.16,435.8,2026-01
1796,Khobar,Sports,2026-01-27,9,266.31,2396.79,2026-01
3947,Makkah,Clothing,2026-01-28,4,136.36,545.44,2026-01
1137,Dammam,Electronics,2026-01-29,3,108.48,325.44,2026-01
3231,Khobar,Electronics,2026-01-30,1,51.12,51.12,2026-01
4472,Jeddah,Electronics,2026-01-31,6,386.07,2316.42,2026-01
2353,Khobar,Groceries,2026-02-01,7,225.17,1576.19,2026-02
3832,Riyadh,Clothing,2026-02-02,8,320.79,2566.32,2026-02
4579,Riyadh,Clothing,2026-02-03,1,369.24,369.24,2026-02
2875,Makkah,Groceries,2026-02-04,4,346.07,1384.28,2026-02
4031,Makkah,Electronics,2026-02-05,5,245.84,1229.2,2026-02
1068,Dammam,Electronics,2026-02-06,2,206.19,412.38,2026-02
3593,Khobar,Sports,2026-02-07,1,200.46,200.46,2026-02
4845,Riyadh,Home,2026-02-08,8,327.22,2617.76,2026-02
3100,Makkah,Clothing,2026-02-09,6,257.5,1545.0,2026-02
2473,Khobar,Clothing,2026-02-10,5,427.58,2137.9,2026-02
1204,Makkah,Clothing,2026-02-11,9,439.86,3958.74,2026-02
3173,Makkah,Home,2026-02-12,2,101.87,203.74,2026-02
4818,Riyadh,Sports,2026-02-13,8,85.39,683.12,2026-02
1042,Riyadh,Home,2026-02-14,9,322.59,2903.31,2026-02
4823,Makkah,Electronics,2026-02-15,1,164.59,164.59,2026-02
2906,Jeddah,Electronics,2026-02-16,7,28.91,202.37,2026-02
3158,Makkah,Clothing,2026-02-17,8,446.55,3572.4,2026-02
1760,Makkah,Groceries,2026-02-18,3,128.91,386.73,2026-02
4734,Dammam,Clothing,2026-02-19,4,466.05,1864.2,2026-02
4254,Dammam,Groceries,2026-02-20,3,364.37,1093.11,2026-02
3895,Dammam,Home,2026-02-21,7,386.07,2702.49,2026-02
3142,Jeddah,Electronics,2026-02-22,9,116.7,1050.3,2026-02
2994,Jeddah,Groceries,2026-02-23,3,132.41,397.23,2026-02
4445,Makkah,Home,2026-02-24,6,270.21,1621.26,2026-02
2935,Dammam,Electronics,2026-02-25,8,102.61,820.88,2026-02
4591,Jeddah,Groceries,2026-02-26,6,166.61,999.66,2026-02
1899,Riyadh,Clothing,2026-02-27,2,174.3,348.6,2026-02
1359,Makkah,Clothing,2026-02-28,7,96.62,676.34,2026-02
3947,Khobar,Clothing,2026-03-01,2,118.49,236.98,2026-03
2719,Makkah,Home,2026-03-02,2,398.5,797.0,2026-03
1280,Khobar,Clothing,2026-03-03,2,100.25,200.5,2026-03
4266,Dammam,Sports,2026-03-04,1,33.66,33.66,2026-03
2887,Khobar,Electronics,2026-03-05,1,322.09,322.09,2026-03
4266,Dammam,Home,2026-03-06,7,488.47,3419.29,2026-03
1666,Riyadh,Clothing,2026-03-07,5,178.98,894.9,2026-03
1092,Khobar,Electronics,2026-03-08,3,76.95,230.85,2026-03
1671,Makkah,Groceries,2026-03-09,1,293.79,293.79,2026-03
2969,Dammam,Clothing,2026-03-10,6,455.05,2730.3,2026-03
1060,Makkah,Electronics,2026-03-11,1,396.35,396.35,2026-03
3681,Jeddah,Sports,2026-03-12,9,318.81,2869.29,2026-03
4122,Dammam,Groceries,2026-03-13,2,171.23,342.46,2026-03
4474,Khobar,Sports,2026-03-14,1,280.1,280.1,2026-03
4860,Dammam,Electronics,2026-03-15,7,63.8,446.6,2026-03
2028,Makkah,Sports,2026-03-16,6,345.89,2075.34,2026-03
2489,Riyadh,Electronics,2026-03-17,6,368.05,2208.3,2026-03
1603,Dammam,Electronics,2026-03-18,5,483.22,2416.1,2026-03
1681,Khobar,Sports,2026-03-19,4,144.99,579.96,2026-03
4900,Jeddah,Electronics,2026-03-20,4,28.86,115.44,2026-03
3581,Riyadh,Clothing,2026-03-21,3,281.89,845.67,2026-03
2428,Jeddah,Electronics,2026-03-22,8,359.26,2874.08,2026-03
3885,Dammam,Home,2026-03-23,7,399.4,2795.8,2026-03
4584,Makkah,Electronics,2026-03-24,9,112.99,1016.91,2026-03
3692,Makkah,Home,2026-03-25,1,145.64,145.64,2026-03
3280,Khobar,Electronics,2026-03-26,7,266.04,1862.28,2026-03
1523,Makkah,Electronics,2026-03-27,4,178.69,714.76,2026-03
3393,Riyadh,Sports,2026-03-28,7,433.05,3031.35,2026-03
4117,Makkah,Clothing,2026-03-29,1,247.4,247.4,2026-03
3593,Khobar,Clothing,2026-03-30,5,403.8,2019.0,2026-03
